frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,speed_mm_s,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,wall,turn
2,,288.0,125.0,35,288.0,125.0,557,220,False,41.36445242369838,17.045454545454547,,,,bin_1401,0.7078333333333334,,False,False,False
3,,280.0,122.0,35,281.333333333,122.5,557,220,False,40.406941950879705,16.704545454545453,2.0327767352288433,-160.4023925007911,,bin_1320,0.869,0.161166666667,True,False,False
4,,277.0,107.0,35,277.161490683,107.57763975200001,557,220,False,39.807754496660685,14.669678148000001,4.2425042418557535,-106.40760337233881,53.9947891284523,bin_1159,1.0316666666666667,0.162666666667,True,False,True
5,,274.0,87.0,35,274.050729487,87.381207335,557,220,False,39.36096653314183,11.915619182045454,5.580129128362517,-99.21475246230152,7.1928509100372935,bin_919,1.1370833333333332,0.105416666667,True,False,False
6,,276.0,84.0,35,275.926726375,83.8391414185,557,220,False,39.630409533213644,11.432610193431819,1.1061595063448455,-60.84535941348114,38.36939304882038,bin_919,1.1925,0.0554166666667,True,False,True
7,,276.0,82.0,35,276.004070625,81.90754606109999,557,220,False,39.64151822262118,11.169210826513636,0.5272670271247862,-87.58502055380812,-26.73966114032698,bin_919,1.2479166666666666,0.0554166666667,False,False,False
8,,276.0,83.0,35,276.003019875,82.9104426273,557,220,False,39.6413673070018,11.305969449177272,0.2735174118653444,90.06322690573154,177.64824745953968,bin_919,1.3033333333333332,0.0554166666667,False,False,True
9,,277.0,83.0,35,276.983359689,82.98182122,557,220,False,39.78217015281867,11.315702893636363,0.2822777450042273,3.954461892650854,-86.10876501308068,bin_919,1.35875,0.0554166666667,False,False,True
10,,277.0,83.0,35,277.010784229,82.99395191970001,557,220,False,39.78610904545781,11.317357079959091,0.008544286421458607,22.780568446160917,18.826106553510062,bin_919,1.4141666666666666,0.0554166666667,False,False,False
11,,257.0,82.0,35,257.361559448,82.0156169545,557,220,False,36.963958269012565,11.183947766522728,5.6506045870869706,-177.29351651576258,159.9259150380765,bin_916,2.844333333333333,1.43016666667,True,False,True
12,,250.0,80.0,35,249.91999655799998,80.0245122366,557,220,False,35.89515210886894,10.91243348680909,2.2055082063319293,-165.74636943305782,11.547147082704754,bin_835,4.26,1.41566666667,True,False,False
13,,248.0,86.0,35,247.870722384,85.8673399477,557,220,False,35.60082188639139,11.70918272014091,1.6987520368535598,110.27492947900271,-83.9787010879395,bin_915,3.317166666666667,-0.942833333333,True,False,True
14,,234.0,98.0,35,234.16109255700002,97.83675193030001,557,220,False,33.63175476581688,13.341375263222728,5.115184384954065,140.3440985954015,30.069169116398797,bin_1073,3.048,-0.269166666667,True,False,True
15,,222.0,118.0,35,222.03438394900002,117.791018236,557,220,False,31.890037191956917,16.062411577636365,6.461460742417422,122.62304213041776,-17.721056464983747,bin_1311,3.95,0.902,True,False,False
16,,217.0,119.0,35,216.88673327900003,119.25391042,557,220,False,31.150697777953322,16.261896875454546,1.5315575772980763,164.90027350244029,42.27723137202253,bin_1311,4.1033333333333335,0.153333333333,True,False,True
