frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,speed_mm_s,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,wall,turn
2,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,,,,bin_2010,9.713166666666666,,False,True,False
3,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,,bin_2010,9.77975,0.06658333333333388,False,True,False
4,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,0.0,bin_2010,9.846333333333334,0.06658333333333388,False,True,False
5,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,0.0,bin_2010,9.912916666666666,0.0665833333333321,False,True,False
6,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,0.0,bin_2010,9.9795,0.06658333333333388,False,True,False
7,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,0.0,bin_2010,10.046083333333334,0.06658333333333388,False,True,False
8,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,0.0,bin_2010,10.112666666666668,0.06658333333333388,False,True,False
9,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,0.0,bin_2010,10.17925,0.0665833333333321,False,True,False
10,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,0.0,bin_2010,10.245833333333334,0.06658333333333388,False,True,False
11,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,0.0,bin_2010,10.312416666666667,0.06658333333333388,False,True,False
12,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,0.0,bin_2010,10.379,0.0665833333333321,False,True,False
13,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,0.0,bin_2010,10.445583333333333,0.06658333333333388,False,True,False
14,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,0.0,bin_2010,10.512166666666667,0.06658333333333388,False,True,False
15,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,0.0,bin_2010,10.57875,0.0665833333333321,False,True,False
16,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,0.0,bin_2010,10.645333333333333,0.06658333333333388,False,True,False
17,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,0.0,bin_2010,10.711916666666667,0.06658333333333388,False,True,False
18,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,0.0,bin_2010,10.778500000000001,0.06658333333333388,False,True,False
19,,74.0,186.0,manual,74.0,186.0,554,216,False,10.68592057761733,25.833333333333332,0.0,0.0,0.0,bin_2010,10.845083333333333,0.0665833333333321,False,True,False
