frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,,262.0,110.0,101,262.666666667,108.833333333,562,232,False,5.3,37.39027283516015,14.073275862025863,,,,,bin_1157,1.5113333333333332,,False,False
3,,262.0,110.0,101,262.666666667,108.833333333,562,232,False,5.3,37.39027283516015,14.073275862025863,0.0,0.0,0.0,,bin_1157,1.557,0.045666666666666744,False,False
4,,278.0,109.0,101,277.812627291,108.99796334,562,232,False,5.3,39.54628146491103,14.094564225,4.312227455020624,0.8136278217020045,0.5657183822170591,0.5657183822170591,bin_1159,1.4973333333333334,-0.059666666666666535,True,False
5,,276.0,118.0,101,276.13105454,117.842375498,562,232,False,5.3,39.30691167829181,15.238238210948277,2.3369108505725693,0.4409265755797301,101.82130411733857,101.25558573512151,bin_1239,1.6054166666666665,0.10808333333333309,True,True
6,,270.0,134.0,101,270.12857535,133.810559222,562,232,False,5.3,38.45246624199289,17.303089554568967,4.469312284843935,0.8432664688384782,112.48000750920194,10.65870339186337,bin_1398,1.6484999999999999,0.04308333333333336,True,False
7,,263.0,146.0,101,263.069536049,145.994458305,562,232,False,5.3,37.447620789893236,18.878593746336204,3.7373401455481616,0.705158518027955,122.52944319640879,10.049435687206852,bin_1477,1.6581666666666668,0.009666666666666934,True,False
8,,253.0,150.0,101,253.08045368900002,150.143721816,562,232,False,5.3,36.02568735786477,19.41513644172414,3.0395873069181003,0.573507039041151,159.32684355390685,36.79740035749806,bin_1556,1.9293333333333331,0.27116666666666633,True,True
9,,258.0,152.0,101,257.765055541,152.09621587700002,562,232,False,5.3,36.69253459658363,19.667614122025867,1.4260858583374387,0.2690728034598941,20.737365805162188,-138.58947774874466,bin_1556,1.9942499999999999,0.06491666666666673,True,True
10,,270.0,160.0,101,269.774900343,159.930884349,562,232,False,5.3,38.4021210452669,20.68071780375,3.9744508528572773,0.7498963873315618,30.651050330984628,9.91368452582244,bin_1638,1.565,-0.4292499999999999,True,False
11,,282.0,167.0,101,281.909520291,166.98705218700002,562,232,False,5.3,40.12946908056939,21.593153300043106,3.907055039263728,0.7371801960874959,27.844317724194685,-2.806732606789943,bin_1720,1.3101666666666667,-0.25483333333333325,True,False
12,,280.0,178.0,101,280.215670437,177.924441995,562,232,False,5.3,39.8883516636299,23.007470947629308,2.8694473454136373,0.5414051595120071,99.67495158528679,71.83063386109211,bin_1879,1.1880000000000002,-0.12216666666666653,True,True
13,,280.0,167.0,101,280.056645779,167.360852684,562,232,False,5.3,39.86571470163701,21.6414895712069,2.73233786547793,0.5155354463165905,-90.94941533871264,169.37563307600055,bin_1719,1.50525,0.3172499999999998,True,True
14,,287.0,156.0,101,286.895122478,156.153111646,562,232,False,5.3,40.83916334206406,20.192212712844828,3.491707701244829,0.6588127738197791,-56.11157658195756,34.83783875675508,bin_1640,1.586,0.0807500000000001,True,True
15,,294.0,142.0,101,293.954881263,142.111466927,562,232,False,5.3,41.84411121181495,18.376482792284484,4.150563993162816,0.7831252817288332,-61.036888548721066,-4.925311966763509,bin_1481,1.82875,0.24275000000000002,True,False
16,,301.0,131.0,101,300.98289502299997,130.990639761,562,232,False,5.3,42.84454021679714,16.938444796681036,3.503604698483462,0.6610574902798985,-55.17404092805293,5.862847620668134,bin_1322,1.5113333333333334,-0.3174166666666667,True,False
17,,307.0,121.0,101,307.011447233,120.97623887200001,562,232,False,5.3,43.7026971150178,15.643479164482759,3.107004506297589,0.5862272653391678,-56.46808098754173,-1.2940400594888004,bin_1243,1.4252500000000001,-0.08608333333333329,True,False
18,,314.0,111.0,101,313.98728313,110.990173724,562,232,False,5.3,44.695698666192165,14.352177636724138,3.2579206351453363,0.6147020066311956,-52.43997568560858,4.028105301933152,bin_1164,1.3655,-0.05975000000000019,True,False
19,,321.0,102.0,101,320.99444748400003,101.978454843,562,232,False,5.3,45.69315978419929,13.186869160732758,3.0678152005317214,0.5788330567040983,-49.437692895493925,3.0022827901146556,bin_1085,1.29,-0.0754999999999999,True,False
20,,328.0,94.0,101,327.99789159799997,93.973277681,562,232,False,5.3,46.690091330676154,12.15171694150862,2.8743086997227083,0.5423223961740959,-46.07752696837111,3.3601659271228144,bin_1006,1.2283333333333333,-0.06166666666666676,True,False
