frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,364.0,199.0,manual,364.0,199.0,580,253,False,4.9,50.206896551724135,23.59683794466403,,,,,bin_1890,0.6786666666666668,,False,False
3,364.0,199.0,manual,364.0,199.0,580,253,False,4.9,50.206896551724135,23.59683794466403,0.0,0.0,0.0,,bin_1890,0.683,0.0043333333333333,False,False
4,364.0,199.0,manual,364.0,199.0,580,253,False,4.9,50.206896551724135,23.59683794466403,0.0,0.0,0.0,0.0,bin_1890,0.6873333333333334,0.0043333333333333,False,False
5,364.0,199.0,manual,364.0,199.0,580,253,False,4.9,50.206896551724135,23.59683794466403,0.0,0.0,0.0,0.0,bin_1890,0.6916666666666667,0.0043333333333333,False,False
6,364.0,199.0,manual,364.0,199.0,580,253,False,4.9,50.206896551724135,23.59683794466403,0.0,0.0,0.0,0.0,bin_1890,0.6960000000000001,0.004333333333333411,False,False
7,364.0,199.0,manual,364.0,199.0,580,253,False,4.9,50.206896551724135,23.59683794466403,0.0,0.0,0.0,0.0,bin_1890,0.7003333333333334,0.0043333333333333,False,False
8,364.0,199.0,0,364.0,199.0,580,253,False,4.9,50.206896551724135,23.59683794466403,0.0,0.0,0.0,0.0,bin_1890,0.7046666666666667,0.0043333333333333,False,False
9,364.0,198.0,0,364.0,198.16666666700002,580,253,False,4.9,50.206896551724135,23.498023715454547,0.19762845841896848,0.040332338452850704,-90.0,-90.0,bin_1890,0.7090000000000001,0.004333333333333411,False,True
10,364.0,198.0,0,364.0,198.00621118,580,253,False,4.9,50.206896551724135,23.47899737312253,0.03805268466403078,0.007765854013067505,-90.0,0.0,bin_1890,0.7133333333333334,0.0043333333333333,False,False
11,364.0,198.0,0,364.0,197.999464596,580,253,False,4.9,50.206896551724135,23.4781973829249,0.0015999803952624347,0.00032652661127804787,-90.0,0.0,bin_1890,0.7176666666666667,0.0043333333333333,False,False
12,364.0,198.0,0,364.0,197.99965808299999,580,253,False,4.9,50.206896551724135,23.478220326047428,4.5886245054305164e-05,9.364539807001054e-06,90.0,-180.0,bin_1890,0.722,0.0043333333333333,False,True
13,365.0,198.0,0,364.98208801,197.99986565900002,580,253,False,4.9,50.34235696689655,23.478244939802373,0.27092083481726276,0.0552899662892373,0.010410895751509998,-89.9895891042485,bin_1890,0.7263333333333334,0.004333333333333411,False,True
