frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,307.0,175.0,2,307.0,175.0,557,217,False,3.9,44.09335727109515,24.193548387096776,,,,,bin_1964,0.8043333333333333,,False,False
3,307.0,174.0,2,307.0,174.16666666700002,557,217,False,3.9,44.09335727109515,24.078341013870972,0.23041474645160775,0.059080704218360966,-90.0,,bin_1964,0.8115,0.0071666666666666545,False,False
4,308.0,176.0,2,307.962732919,175.931677019,557,217,False,3.9,44.23163129895871,24.322351661612906,0.5609310224726413,0.14382846730067725,60.460981801120674,150.46098180112068,bin_1964,0.8186666666666667,0.0071666666666666545,False,True
5,309.0,177.0,2,308.981662428,176.98433944599998,557,217,False,3.9,44.37797665034111,24.467881029400917,0.4127747994246578,0.10583969216016867,44.83982067908328,-15.621161122037392,bin_1964,0.8258333333333334,0.0071666666666667656,False,False
6,308.0,176.0,2,308.02963857599997,176.031348163,557,217,False,3.9,44.24124072904847,24.336131082442392,0.3797618237544225,0.09737482660369809,-136.06390125612634,179.09627806479037,bin_1964,0.8330000000000001,0.0071666666666666545,False,True
7,308.0,176.0,2,307.99489289400003,175.995564598,557,217,False,3.9,44.2362503258887,24.331184045806452,0.014053795953323038,0.003603537423928984,-135.2500345225724,0.8138667335539367,bin_1964,0.8401666666666667,0.0071666666666666545,False,False
8,308.0,176.0,2,307.997322912,175.99757493099997,557,217,False,3.9,44.2365993410413,24.331461972027643,0.0008923106211863513,0.0002287975951759875,38.53085791007824,173.78089243265066,bin_1964,0.8473333333333334,0.0071666666666666545,False,True
9,309.0,178.0,2,308.98112739,177.963383612,557,217,False,3.9,44.37789980466786,24.603232757419352,0.612617925997953,0.1570815194866546,62.52894470942929,23.99808679935105,bin_1964,0.8545,0.0071666666666666545,False,False
10,310.0,178.0,2,309.99211047200004,178.02031651400003,557,217,False,3.9,44.52310383798924,24.611103665529956,0.2908344029669202,0.07457292383767185,3.1027299409537243,-59.42621476847557,bin_1964,0.8616666666666667,0.0071666666666666545,False,True
11,308.0,176.0,2,308.050527583,176.044870342,557,217,False,3.9,44.24424094549372,24.338000508110596,0.7806403714986573,0.20016419782016853,-135.59785657798068,-138.70058651893441,bin_1964,0.8688333333333333,0.0071666666666666545,False,True
12,308.0,177.0,2,307.985718465,176.964999773,557,217,False,3.9,44.23493263411131,24.4652073418894,0.25509389032918905,0.06540868982799719,94.18513756873541,-130.21700585328392,bin_1964,0.876,0.0071666666666666545,False,True
13,309.0,177.0,2,308.975256054,177.002315945,557,217,False,3.9,44.37705652481149,24.470366259677416,0.2844349819589795,0.07293204665614858,2.0788517452133664,-92.10628582352204,bin_1964,0.8831666666666667,0.0071666666666666545,False,True
14,309.0,177.0,2,309.00768448599996,177.00159829400002,557,217,False,3.9,44.381714109299814,24.47026704525346,0.009317282171914052,0.002389046710747193,-1.2203124160242849,-3.299164161237651,bin_1964,0.8903333333333333,0.0071666666666666545,False,False
15,309.0,178.0,2,309.003673209,177.982794559,557,217,False,3.9,44.381137983339315,24.605916298479265,0.27130095334768434,0.06956434701222676,90.24334367304449,91.46365608906878,bin_1964,0.8975,0.0071666666666666545,False,True
16,309.0,177.0,2,309.00140778,177.028408048,557,217,False,3.9,44.3808126075404,24.473973462857142,0.26388647363150014,0.06766319836705131,-90.1412931756018,179.6153631513537,bin_1964,0.9046666666666667,0.0071666666666667656,False,True
17,309.0,178.0,2,309.00052655400003,177.976581812,557,217,False,3.9,44.38068604007182,24.605057393364056,0.2621679832204206,0.06722255980010786,90.05532165149083,-179.80338517290738,bin_1964,0.9118333333333334,0.0071666666666666545,False,True
18,309.0,178.0,2,309.00019634299997,178.007480635,557,217,False,3.9,44.3806386129982,24.609329120046084,0.008543979909447106,0.0021907640793454117,90.63610331608137,0.5807816645905461,bin_1964,0.919,0.0071666666666666545,False,False
19,309.0,178.0,2,309.00007318400003,178.00356382799998,557,217,False,3.9,44.380620924093364,24.60878762599078,0.00108356579732864,0.0002778373839304205,-91.87100726644529,177.49288941747335,bin_1964,0.9261666666666667,0.0071666666666666545,False,True
20,309.0,178.0,2,309.000027277,178.00136541400002,557,217,False,3.9,44.38061433062837,24.60848369778802,0.0006079994283296989,0.00015589728931530742,-91.24278847636104,0.6282187900842473,bin_1964,0.9333333333333333,0.0071666666666666545,False,False
21,309.0,178.0,2,309.000010167,178.000510687,557,217,False,3.9,44.38061187317774,24.608365532764978,0.00023638114759262077,6.061055066477456e-05,-91.19139531967532,0.05139315668571953,bin_1964,0.9405,0.0071666666666666545,False,False
22,309.0,177.0,2,309.000003789,177.018026753,557,217,False,3.9,44.380610957127466,24.47253826078341,0.27165454396931554,0.06965501127418347,-90.00038641587841,1.191008903796913,bin_1964,0.9476666666666667,0.0071666666666666545,False,False
23,303.0,176.0,2,303.107019378,176.00757241099998,557,217,False,3.9,43.53422181371634,24.332844112119812,1.715679500670288,0.43991782068468926,-170.62798286800057,-80.62759645212216,bin_1963,0.9775833333333332,0.02991666666666659,True,True
24,291.0,172.0,2,291.152027084,172.05637218400003,557,217,False,3.9,41.817167265206464,23.786595232811063,3.6037004096925296,0.9240257460750076,-162.3525016666539,8.275481201346679,bin_1881,1.1199999999999999,0.14241666666666664,True,False
25,265.0,174.0,2,265.31173785,173.916555444,557,217,False,3.9,38.105815131059245,24.04376342543779,7.440502709612574,1.907821207592968,176.03617851599714,-21.611319817349,bin_1958,1.3383333333333334,0.2183333333333335,True,False
26,245.0,171.0,2,245.021378151,171.05308185200002,557,217,False,3.9,35.191580344847395,23.6478915002765,5.881999309859915,1.5082049512461322,-172.26424663502328,11.69957484897958,bin_1875,1.9343333333333332,0.5959999999999999,True,False
27,234.0,163.0,2,233.84290381099999,163.11299464,557,217,False,3.9,33.58605440732495,22.550183590783412,3.8898206594242923,0.9973899126728955,-145.63934485668892,26.624901778334362,bin_1793,2.353,0.41866666666666696,True,False
28,218.0,159.0,2,218.022730319,158.975230109,557,217,False,3.9,31.313857137378815,21.978142411382485,4.686197411326621,1.2015890798273388,-165.8690579913926,-20.229713134703672,bin_1711,3.187333333333333,0.8343333333333329,True,False
29,214.0,154.0,2,213.798325788,154.005403434,557,217,False,3.9,30.70712040043088,21.291069599170505,1.8332468652564002,0.4700632987836924,-131.44691431534523,34.42214367604737,bin_1710,3.4214166666666666,0.23408333333333342,True,True
30,215.0,152.0,2,214.825594726,151.949205346,557,217,False,3.9,30.85466351540395,21.00680258239632,0.6405519732282526,0.16424409569955195,-62.56933247162641,68.87758184371881,bin_1710,3.4725,0.05108333333333359,False,True
31,219.0,150.0,2,218.876738444,149.978540893,557,217,False,3.9,31.436515395906646,20.734360492119816,1.284953389658558,0.329475228117579,-25.090531331343065,37.478801140283345,bin_1631,3.64975,0.1772499999999999,True,True
32,226.0,148.0,2,225.89776160099998,147.991880924,557,217,False,3.9,32.44492087626571,20.45970704018433,2.0902785761503435,0.5359688656795752,-15.235749270333985,9.85478206100908,bin_1632,3.784,0.13424999999999976,True,False
33,230.0,144.0,2,230.012709069,144.032640764,557,217,False,3.9,33.035936670592456,19.912346649400924,1.611090396647234,0.413100101704419,-42.803849607077034,-27.56810033674305,bin_1553,4.7307500000000005,0.9467500000000006,True,False
34,232.0,152.0,2,232.042841271,151.799836623,557,217,False,3.9,33.3275175972711,20.98615252852535,2.225379520751419,0.5706101335260049,74.8082325915191,117.61208219859614,bin_1633,3.9684999999999997,-0.7622500000000008,True,True
35,241.0,161.0,2,240.892936796,160.897398684,557,217,False,3.9,34.59862646980251,22.243880002396313,3.5763647265668643,0.9170165965556063,44.696820827281485,-30.111411764237616,bin_1794,2.3991666666666664,-1.5693333333333332,True,True
36,247.0,176.0,2,247.007717234,175.85340113400002,557,217,False,3.9,35.47687141601437,24.31153011069125,4.4928793243881975,1.1520203395867172,66.98639363070767,22.289572803426182,bin_1955,1.951,-0.4481666666666664,True,False
37,247.0,181.0,2,247.11217322,181.11853815900002,557,217,False,3.9,35.49187407109515,25.039429238571433,1.4561074411295372,0.373360882340907,88.81924967990798,21.832856049200316,bin_2035,1.7856666666666667,-0.16533333333333333,True,False
38,247.0,181.0,2,247.047039092,181.141650068,557,217,False,3.9,35.48251907964094,25.042624433364058,0.019771204806095895,0.005069539693870743,161.14241233545152,72.32316265554354,bin_2035,1.7993333333333332,0.013666666666666494,False,True
39,241.0,177.0,2,241.12480045900003,177.128804855,557,217,False,3.9,34.63192825263914,24.48785320576037,2.0310350759713636,0.5207782246080419,-146.88685846741726,51.97072919713122,bin_1954,2.22875,0.42941666666666656,True,True
40,229.0,175.0,2,229.158666344,175.01597234099998,557,217,False,3.9,32.91327344258528,24.195756544838705,3.4865999572321833,0.8939999890338932,-170.35437366916312,-23.46751520174587,bin_1952,2.4833333333333334,0.2545833333333336,True,False
41,215.0,177.0,2,215.100177046,176.933074778,557,217,False,3.9,30.894100832459603,24.460793748110596,4.0729855136496225,1.0443552599101595,172.52208952166902,-17.12353680916783,bin_1950,3.25875,0.7754166666666666,True,False
42,212.0,175.0,2,211.843101875,175.042913653,557,217,False,3.9,30.42629829443447,24.19948115018433,1.071678101703549,0.27478925684706385,-150.81245177596304,36.665458702367914,bin_1950,3.2975,0.03874999999999984,True,True
43,205.0,181.0,2,205.003571808,180.876551293,557,217,False,3.9,29.443960044236984,25.005974833133642,2.5419838696877726,0.6517907358173776,140.6142143148226,-68.5733339092144,bin_2029,3.0759166666666666,-0.22158333333333324,True,True
44,190.0,174.0,2,190.146991304,174.179187961,557,217,False,3.9,27.310160330915622,24.080072068341014,4.652052083294409,1.192833867511387,-156.54291447144686,62.84287121373052,bin_1947,4.1466666666666665,1.0707499999999999,True,True
45,174.0,170.0,2,174.07959281599997,170.02405404700002,557,217,False,3.9,25.002454982549366,23.505629591751156,4.756254044429885,1.2195523190845858,-166.02181297066684,-9.47889849921998,bin_1865,4.565,0.4183333333333339,True,False
46,172.0,167.0,2,171.781144013,166.989084038,557,217,False,3.9,24.67233666254937,23.086048484516127,1.0677572959211152,0.27378392203105517,-128.1949858111266,37.826827159540244,bin_1864,5.206166666666666,0.641166666666666,True,True
47,165.0,147.0,2,164.995717638,147.29819760200002,557,217,False,3.9,23.69776914010772,20.363806120092168,5.782866191245515,1.4827862028834653,-109.69745611916618,18.497529691960423,bin_1623,7.656499999999999,2.450333333333333,True,False
48,165.0,142.0,2,164.877248259,141.858062881,557,217,False,3.9,23.680753789443447,19.61171376235023,1.5045696218281872,0.385787082520048,-91.29603962433282,18.401416494833356,bin_1543,8.966000000000001,1.3095000000000017,True,False
49,165.0,140.0,2,164.948450629,139.88147771200002,557,217,False,3.9,23.690980341687613,19.338453139907838,0.5469038312113268,0.1402317515926479,-87.85675316825164,3.4392864560811773,bin_1543,9.091333333333333,0.12533333333333196,False,False
50,170.0,139.0,2,169.891327661,138.93484834,557,217,False,3.9,24.400908820251345,19.20758271981567,1.4437804701974835,0.3702001205634573,-10.4448220726847,77.41193109556694,bin_1544,9.108333333333334,0.017000000000001236,True,True
51,173.0,136.0,2,172.990887734,136.010385796,557,217,False,3.9,24.846088004883306,18.80327914230415,1.2027400204835477,0.30839487704706353,-42.24515333701068,-31.800331264325976,bin_1464,12.506499999999999,3.398166666666665,True,True
52,183.0,136.0,2,182.873251673,135.952021042,557,217,False,3.9,26.265458049982048,18.795210282304147,2.838785959825293,0.7278938358526393,-0.3257125546481373,41.91944078236254,bin_1466,12.327,-0.1794999999999991,True,True
53,201.0,127.0,2,200.80416531,127.14016317299999,557,217,False,3.9,28.840813689048474,17.576981083824883,5.697908053908442,1.4610020651047289,-25.315712378598285,-24.989999823950146,bin_1388,10.036583333333333,-2.290416666666667,True,False
54,212.0,118.0,2,212.044752738,118.059804254,557,217,False,3.9,30.455260716409335,16.32163192451613,4.090154381404943,1.0487575336935753,-37.867644577357616,-12.551932198759332,bin_1310,8.778,-1.2585833333333323,True,False
55,218.0,110.0,2,218.11149628799998,110.004815577,557,217,False,3.9,31.326606289120285,15.20803901986175,2.8279549249445615,0.7251166474216825,-51.95812434724232,-14.090479769884702,bin_1231,9.316666666666666,0.538666666666666,True,False
