frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,speed_mm_s,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,wall,turn
14,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.5971666666666666,0.009083333333333332,False,False,False
15,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.60625,0.009083333333333332,False,False,False
16,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.6153333333333333,0.009083333333333332,False,False,False
17,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.6244166666666666,0.009083333333333332,False,False,False
18,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.6335,0.009083333333333332,False,False,False
19,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.6425833333333333,0.009083333333333332,False,False,False
20,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.6516666666666666,0.009083333333333332,False,False,False
21,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.66075,0.009083333333333332,False,False,False
22,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.6698333333333333,0.009083333333333332,False,False,False
23,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.6789166666666666,0.009083333333333332,False,False,False
24,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.688,0.009083333333333332,False,False,False
25,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.6970833333333333,0.009083333333333332,False,False,False
26,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.7061666666666666,0.009083333333333332,False,False,False
27,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.7152499999999999,0.009083333333333332,False,False,False
28,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.7243333333333333,0.009083333333333332,False,False,False
29,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.7334166666666666,0.009083333333333332,False,False,False
30,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.7424999999999999,0.009083333333333332,False,False,False
31,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.7515833333333333,0.009083333333333332,False,False,False
32,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.7606666666666666,0.009083333333333332,False,False,False
33,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.7697499999999999,0.009083333333333332,False,False,False
34,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.7788333333333333,0.009083333333333332,False,False,False
35,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.7879166666666666,0.009083333333333332,False,False,False
36,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.7969999999999999,0.009083333333333332,False,False,False
37,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.8060833333333333,0.009083333333333332,False,False,False
38,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.8151666666666666,0.009083333333333332,False,False,False
39,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.8242499999999999,0.009083333333333332,False,False,False
40,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.8333333333333333,0.009083333333333332,False,False,False
41,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.8424166666666666,0.009083333333333332,False,False,False
42,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.8514999999999999,0.009083333333333332,False,False,False
43,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.8605833333333333,0.009083333333333332,False,False,False
44,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.8696666666666666,0.009083333333333332,False,False,False
45,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.8787499999999999,0.009083333333333332,False,False,False
46,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.8878333333333333,0.009083333333333332,False,False,False
47,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.8969166666666666,0.009083333333333332,False,False,False
48,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.906,0.009083333333333443,False,False,False
49,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.9150833333333334,0.009083333333333332,False,False,False
50,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.9241666666666667,0.009083333333333332,False,False,False
51,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.93325,0.009083333333333332,False,False,False
52,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.9423333333333334,0.009083333333333332,False,False,False
53,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.9514166666666667,0.009083333333333332,False,False,False
54,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.9605,0.009083333333333332,False,False,False
55,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.9695833333333334,0.009083333333333332,False,False,False
56,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.9786666666666667,0.009083333333333332,False,False,False
57,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.98775,0.009083333333333332,False,False,False
58,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,0.9968333333333333,0.009083333333333332,False,False,False
59,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.0059166666666668,0.009083333333333443,False,False,False
60,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.0150000000000001,0.009083333333333332,False,False,False
61,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.0240833333333335,0.009083333333333332,False,False,False
62,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.0331666666666668,0.009083333333333332,False,False,False
63,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.0422500000000001,0.009083333333333332,False,False,False
64,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.0513333333333335,0.009083333333333332,False,False,False
65,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.0604166666666668,0.009083333333333332,False,False,False
66,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.0695000000000001,0.009083333333333332,False,False,False
67,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.0785833333333334,0.009083333333333332,False,False,False
68,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.0876666666666668,0.009083333333333332,False,False,False
69,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.0967500000000001,0.009083333333333332,False,False,False
70,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.1058333333333334,0.009083333333333332,False,False,False
71,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.1149166666666668,0.009083333333333332,False,False,False
72,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.124,0.009083333333333332,False,False,False
73,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.1330833333333334,0.009083333333333332,False,False,False
74,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.1421666666666668,0.009083333333333332,False,False,False
75,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.15125,0.009083333333333332,False,False,False
76,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.1603333333333334,0.009083333333333332,False,False,False
77,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.1694166666666668,0.009083333333333332,False,False,False
78,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.1785,0.009083333333333332,False,False,False
79,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.1875833333333334,0.009083333333333332,False,False,False
80,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.1966666666666668,0.009083333333333332,False,False,False
81,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.20575,0.009083333333333332,False,False,False
82,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.2148333333333334,0.009083333333333332,False,False,False
83,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.2239166666666668,0.009083333333333332,False,False,False
84,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.233,0.009083333333333332,False,False,False
85,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.2420833333333334,0.009083333333333332,False,False,False
86,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.2511666666666668,0.009083333333333332,False,False,False
87,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.26025,0.009083333333333332,False,False,False
88,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.2693333333333334,0.009083333333333332,False,False,False
89,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.2784166666666668,0.009083333333333332,False,False,False
90,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.2875,0.009083333333333332,False,False,False
91,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.2965833333333334,0.009083333333333332,False,False,False
92,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.3056666666666668,0.009083333333333332,False,False,False
93,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.31475,0.009083333333333332,False,False,False
94,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.3238333333333334,0.009083333333333332,False,False,False
95,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.3329166666666667,0.009083333333333332,False,False,False
96,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.342,0.009083333333333332,False,False,False
97,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.3510833333333334,0.009083333333333332,False,False,False
98,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.3601666666666667,0.009083333333333332,False,False,False
99,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.36925,0.009083333333333332,False,False,False
100,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.3783333333333334,0.009083333333333332,False,False,False
101,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.3874166666666667,0.009083333333333332,False,False,False
102,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.3965,0.009083333333333332,False,False,False
103,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.4055833333333334,0.009083333333333332,False,False,False
104,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.4146666666666667,0.009083333333333332,False,False,False
105,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.42375,0.009083333333333332,False,False,False
106,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.4328333333333334,0.009083333333333332,False,False,False
107,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.4419166666666667,0.009083333333333332,False,False,False
108,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.451,0.009083333333333332,False,False,False
109,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.4600833333333334,0.009083333333333332,False,False,False
110,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.4691666666666667,0.009083333333333332,False,False,False
111,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.47825,0.009083333333333332,False,False,False
112,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.4873333333333334,0.009083333333333332,False,False,False
113,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.4964166666666667,0.009083333333333332,False,False,False
114,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.5055,0.009083333333333332,False,False,False
115,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.5145833333333334,0.009083333333333332,False,False,False
116,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.5236666666666667,0.009083333333333332,False,False,False
117,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.53275,0.009083333333333332,False,False,False
118,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.5418333333333334,0.009083333333333332,False,False,False
119,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.5509166666666667,0.009083333333333332,False,False,False
120,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.56,0.009083333333333332,False,False,False
121,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.6049166666666668,0.044916666666666716,False,False,False
122,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.6498333333333335,0.044916666666666716,False,False,False
123,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.69475,0.044916666666666494,False,False,False
124,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.7396666666666667,0.044916666666666716,False,False,False
125,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.7845833333333334,0.044916666666666716,False,False,False
126,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.8295000000000001,0.044916666666666716,False,False,False
127,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.8744166666666668,0.044916666666666716,False,False,False
128,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.9193333333333333,0.044916666666666494,False,False,False
129,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,1.96425,0.044916666666666716,False,False,False
130,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.0091666666666668,0.044916666666666716,False,False,False
131,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.0540833333333337,0.04491666666666694,False,False,False
132,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.099,0.044916666666666494,False,False,False
133,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.1439166666666667,0.044916666666666494,False,False,False
134,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.1888333333333336,0.04491666666666694,False,False,False
135,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.23375,0.044916666666666494,False,False,False
136,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.278666666666667,0.04491666666666694,False,False,False
137,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.3235833333333336,0.044916666666666494,False,False,False
138,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.3685,0.044916666666666494,False,False,False
139,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.413416666666667,0.04491666666666694,False,False,False
140,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.4583333333333335,0.044916666666666494,False,False,False
141,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.5032500000000004,0.04491666666666694,False,False,False
142,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.548166666666667,0.044916666666666494,False,False,False
143,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.5930833333333334,0.044916666666666494,False,False,False
144,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.6380000000000003,0.04491666666666694,False,False,False
145,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.682916666666667,0.044916666666666494,False,False,False
146,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.7278333333333338,0.04491666666666694,False,False,False
147,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.7727500000000003,0.044916666666666494,False,False,False
148,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.8176666666666668,0.044916666666666494,False,False,False
149,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.8625833333333337,0.04491666666666694,False,False,False
150,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.9075,0.044916666666666494,False,False,False
151,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.952416666666667,0.04491666666666694,False,False,False
152,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,2.9973333333333336,0.044916666666666494,False,False,False
153,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,3.04225,0.044916666666666494,False,False,False
154,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,3.087166666666667,0.04491666666666694,False,False,False
155,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,3.1320833333333336,0.044916666666666494,False,False,False
156,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,3.1770000000000005,0.04491666666666694,False,False,False
157,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,3.221916666666667,0.044916666666666494,False,False,False
158,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,3.2668333333333335,0.044916666666666494,False,False,False
159,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,3.3117500000000004,0.04491666666666694,False,False,False
160,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,3.356666666666667,0.044916666666666494,False,False,False
161,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,3.401583333333334,0.04491666666666694,False,False,False
162,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,3.4465000000000003,0.044916666666666494,False,False,False
163,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,3.491416666666667,0.044916666666666494,False,False,False
164,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,3.5363333333333338,0.04491666666666694,False,False,False
165,323.0,101.0,manual,323.0,101.0,555,216,False,46.55855855855856,14.027777777777779,0.0,0.0,0.0,bin_1166,3.5812500000000003,0.044916666666666494,False,False,False
